1502349056.000000, IBI
3744.640158,0.812537
3745.562075,0.921917
3746.562121,1.000046
3747.562166,1.000046
3748.546587,0.98442
3749.484129,0.937543
3750.343544,0.859414
3751.12483,0.781286
3751.937367,0.812537
3752.796781,0.859414
3753.703073,0.906291
3754.671867,0.968794
3755.60941,0.937543
3756.500076,0.890666
3757.375116,0.87504
3758.23453,0.859414
3759.10957,0.87504
3759.937733,0.828163
3760.75027,0.812537
3761.531556,0.781286
3762.312842,0.781286
3763.109753,0.796911
3763.937916,0.828163
3764.766079,0.828163
3765.578616,0.812537
3766.375528,0.796911
3767.156813,0.781286
3767.891222,0.734409
3768.641256,0.750034
3769.485045,0.843789
3770.360085,0.87504
3771.188248,0.828163
3772.032037,0.843789
3772.844574,0.812537
3773.625859,0.781286
3774.344642,0.718783
3775.094677,0.750034
3775.891588,0.796911
3776.704125,0.812537
3777.547914,0.843789
3778.391703,0.843789
3779.188614,0.796911
3779.938648,0.750034
3780.704309,0.76566
3781.50122,0.796911
3782.37626,0.87504
3783.282552,0.906291
3784.298223,1.015671
3785.298269,1.000046
3786.298315,1.000046
3787.267109,0.968794
3788.157775,0.890666
3789.017189,0.859414
3789.845352,0.828163
3790.657889,0.812537
3791.486052,0.828163
3792.282964,0.796911
3793.048624,0.76566
3793.798658,0.750034
3794.595569,0.796911
3795.486235,0.890666
3796.517532,1.031297
3797.580081,1.062549
3798.64263,1.062549
3799.62705,0.98442
3800.517715,0.890666
3801.345878,0.828163
3802.095913,0.750034
3802.845947,0.750034
3803.595981,0.750034
3804.408519,0.812537
3805.377313,0.968794
3806.346107,0.968794
3807.346153,1.000046
3808.283696,0.937543
3809.158736,0.87504
3809.986899,0.828163
3810.768185,0.781286
3811.533845,0.76566
3812.346382,0.812537
3813.237048,0.890666
3814.143339,0.906291
3815.049631,0.906291
3815.940296,0.890666
3816.784085,0.843789
3817.627874,0.843789
3818.440411,0.812537
3819.190445,0.750034
3819.987357,0.796911
3820.799894,0.812537
3821.69056,0.890666
3822.5656,0.87504
3823.44064,0.87504
3824.237551,0.796911
3825.018837,0.781286
3825.784497,0.76566
3826.565783,0.781286
3827.37832,0.812537
3828.237734,0.859414
3829.1284,0.890666
3830.034692,0.906291
3830.909732,0.87504
3831.769146,0.859414
3832.566057,0.796911
3833.347343,0.781286
3834.081752,0.734409
3834.784909,0.703157
3835.488066,0.703157
3836.238101,0.750034
3837.035012,0.796911
3837.894426,0.859414
3838.769466,0.87504
3839.785138,1.015671
3840.707055,0.921917
3841.597721,0.890666
3842.425884,0.828163
3843.254047,0.828163
3844.050958,0.796911
3844.84787,0.796911
3845.61353,0.76566
3846.363564,0.750034
3847.097973,0.734409
3847.879258,0.781286
3848.769924,0.890666
3849.691841,0.921917
3850.691887,1.000046
3851.645056,0.953169
3852.582599,0.937543
3853.457639,0.87504
3854.317053,0.859414
3855.113965,0.796911
3855.863999,0.750034
3856.598408,0.734409
3857.332816,0.734409
3858.129728,0.796911
3859.051645,0.921917
3859.957936,0.906291
3860.879853,0.921917
3861.770519,0.890666
3862.614308,0.843789
3863.442471,0.828163
3864.239382,0.796911
3865.051919,0.812537
3865.911334,0.859414
3866.786374,0.87504
3867.67704,0.890666
3868.536454,0.859414
3869.380243,0.843789
3870.19278,0.812537
3870.95844,0.76566
3871.739726,0.781286
3872.536637,0.796911
3873.411677,0.87504
3874.302343,0.890666
3875.177383,0.87504
3876.036797,0.859414
3876.86496,0.828163
3877.646246,0.781286
3878.427532,0.781286
3879.224443,0.796911
3880.052606,0.828163
3880.943272,0.890666
3881.865189,0.921917
3882.771481,0.906291
3883.662146,0.890666
3884.490309,0.828163
3885.287221,0.796911
3886.052881,0.76566
3886.834167,0.781286
3887.662329,0.828163
3895.412684,0.718783
3896.131467,0.718783
3896.865876,0.734409
3897.600284,0.734409
3898.38157,0.781286
3899.178482,0.796911
3899.975393,0.796911
3900.78793,0.812537
3901.569216,0.781286
3902.334876,0.76566
3903.08491,0.750034
3903.866196,0.781286
3904.678733,0.812537
3905.553773,0.87504
3906.397562,0.843789
3907.241351,0.843789
3908.053888,0.812537
3908.835174,0.781286
3909.616459,0.781286
3910.413371,0.796911
3911.257159,0.843789
3912.100948,0.843789
3912.89786,0.796911
3913.710397,0.812537
3914.53856,0.828163
3915.4136,0.87504
3916.304265,0.890666
3917.16368,0.859414
3917.991843,0.828163
3918.80438,0.812537
3919.585666,0.781286
3920.382577,0.796911
3921.132612,0.750034
3921.898272,0.76566
3922.663932,0.76566
3923.476469,0.812537
3924.335883,0.859414
3925.164046,0.828163
3925.960958,0.796911
3926.757869,0.796911
3927.570406,0.812537
3928.414195,0.843789
3929.242358,0.828163
3930.039269,0.796911
3930.789304,0.750034
3931.539338,0.750034
3932.304998,0.76566
3933.101909,0.796911
3933.914447,0.812537
3934.711358,0.796911
3935.477018,0.76566
3936.242678,0.76566
3936.992712,0.750034
3937.758373,0.76566
3938.586535,0.828163
3939.461576,0.87504
3940.336616,0.87504
3941.19603,0.859414
3942.024193,0.828163
3942.805479,0.781286
3943.571139,0.76566
3944.305547,0.734409
3945.055582,0.750034
3945.883744,0.828163
3946.790036,0.906291
3947.696327,0.906291
3948.571368,0.87504
3949.446408,0.87504
3950.258945,0.812537
3951.040231,0.781286
3951.805891,0.76566
3952.587176,0.781286
3953.430965,0.843789
3954.306005,0.87504
3955.196671,0.890666
3956.056085,0.859414
3956.868622,0.812537
3957.665534,0.796911
3958.415568,0.750034
3959.196854,0.781286
3959.993765,0.796911
3960.837554,0.843789
3961.681343,0.843789
3962.556383,0.87504
3963.36892,0.812537
3964.150206,0.781286
3964.853363,0.703157
3965.55652,0.703157
3966.259677,0.703157
3966.97846,0.718783
3967.790997,0.812537
3968.681663,0.890666
3969.572329,0.890666
3970.47862,0.906291
3971.35366,0.87504
3972.181823,0.828163
3972.99436,0.812537
4011.933643,0.828163
4012.793057,0.859414
4013.62122,0.828163
4017.824538,0.87504
4018.637075,0.812537
4019.41836,0.781286
4020.137143,0.718783
4020.980932,0.843789
4082.999396,1.015671
4084.046319,1.046923
4085.077616,1.031297
4091.562288,0.718783
4092.281071,0.718783
4093.031105,0.750034
4093.749888,0.718783
4094.468671,0.718783
4095.20308,0.734409
4095.906237,0.703157
4096.62502,0.718783
4097.328177,0.703157
4098.04696,0.718783
4098.968877,0.921917
4102.297154,0.687531
4103.031563,0.734409
4103.73472,0.703157
4104.391,0.65628
4105.062906,0.671906
4105.719186,0.65628
4106.391092,0.671906
4107.01612,0.625029
4107.6724,0.65628
4108.281803,0.609403
4108.938083,0.65628
4109.688118,0.750034
4110.469404,0.781286
4111.235064,0.76566
4111.953846,0.718783
4117.59473,0.750034
4118.344764,0.750034
4119.047921,0.703157
4119.78233,0.734409
4120.469861,0.687531
4124.735682,0.671906
4125.376336,0.640654
4126.048242,0.671906
4126.767025,0.718783
4127.517059,0.750034
4137.376885,0.937543
4138.033165,0.65628
4138.798825,0.76566
4139.533234,0.734409
4140.252017,0.718783
4140.908297,0.65628
4144.283451,0.687531
4144.955357,0.671906
4145.627263,0.671906
4146.346046,0.718783
4147.09608,0.750034
4147.799237,0.703157
4148.502394,0.703157
4149.236803,0.734409
4149.955586,0.718783
4150.658743,0.703157
4151.330649,0.671906
4151.971303,0.640654
4178.034996,0.671906
4178.722528,0.687531
4179.425685,0.703157
4180.206971,0.781286
4180.988256,0.781286
4181.816419,0.828163
4182.535202,0.718783
4183.285237,0.750034
4184.004019,0.718783
4184.675925,0.671906
4185.363457,0.687531
4186.066614,0.703157
4186.785397,0.718783
4187.50418,0.718783
4188.144834,0.640654
4188.863617,0.718783
4189.504271,0.640654
4190.23868,0.734409
4190.926211,0.687531
4203.364281,0.796911
4217.44305,0.703157
4224.349616,0.703157
4224.990271,0.640654
4225.849685,0.859414
4237.006446,0.750034
4237.803357,0.796911
4238.584643,0.781286
4239.334677,0.750034
4240.006583,0.671906
4240.834746,0.828163
4245.491209,0.671906
4246.163115,0.671906
4246.819395,0.65628
4247.460049,0.640654
4248.085078,0.625029
4248.741358,0.65628
4249.366386,0.625029
4250.085169,0.718783
4250.772701,0.687531
4251.475858,0.703157
4252.163389,0.687531
4252.866547,0.703157
4253.491575,0.625029
4254.163481,0.671906
4254.819761,0.65628
4255.491667,0.671906
4256.116695,0.625029
4260.710656,0.734409
4261.429439,0.718783
4262.148221,0.718783
4262.804502,0.65628
4263.413904,0.609403
4264.038933,0.625029
4264.710839,0.671906
4265.351493,0.640654
4266.039025,0.687531
4266.679679,0.640654
4267.36721,0.687531
4268.02349,0.65628
4268.757899,0.734409
4269.414179,0.65628
4270.054833,0.640654
4270.789242,0.734409
4271.508025,0.718783
4272.211182,0.703157
4272.976842,0.76566
4273.695625,0.718783
4274.351905,0.65628
4275.039437,0.687531
4275.711342,0.671906
4282.071008,0.812537
4282.742914,0.671906
4283.492949,0.750034
4284.196106,0.703157
4284.899263,0.703157
4285.618046,0.718783
4286.321203,0.703157
4287.008734,0.687531
4287.696266,0.687531
4288.352546,0.65628
4302.96259,0.703157
4303.681372,0.718783
4304.400155,0.718783
4305.103312,0.703157
4305.80647,0.703157
4306.415873,0.609403
4307.103404,0.687531
4307.822187,0.718783
4308.572221,0.750034
4309.275378,0.703157
4309.994161,0.718783
4310.72857,0.734409
4311.49423,0.76566
4312.213013,0.718783
4312.931796,0.718783
4313.603702,0.671906
4314.244356,0.640654
4314.947513,0.703157
4315.65067,0.703157
4316.322576,0.671906
4317.041359,0.718783
4385.591372,0.687531
4386.310154,0.718783
4387.013312,0.703157
4387.732095,0.718783
4388.450877,0.718783
4389.138409,0.687531
4389.872818,0.734409
4390.654103,0.781286
4391.544769,0.890666
4392.294803,0.750034
4393.013586,0.718783
4393.701118,0.687531
4394.451152,0.750034
4425.452571,0.65628
4426.202606,0.750034
4426.84326,0.640654
4508.331365,0.687531
4508.925143,0.593777
4509.534545,0.609403
4510.1752,0.640654
4559.583711,0.687531
4560.333746,0.750034
4561.099406,0.76566
4561.880692,0.781286
4562.677603,0.796911
4563.505766,0.828163
4564.302677,0.796911
4565.13084,0.828163
4565.974629,0.843789
4566.802792,0.828163
4567.630955,0.828163
4568.459118,0.828163
4569.334158,0.87504
4617.430109,0.87504
4622.774104,0.734409
4623.539764,0.76566
4624.383553,0.843789
4625.180464,0.796911
4647.58774,0.562526
4648.197143,0.609403
4673.448298,0.593777
4674.104578,0.65628
4674.823361,0.718783
4675.604647,0.781286
4676.448436,0.843789
4677.19847,0.750034
4677.917253,0.718783
4678.651662,0.734409
4679.354819,0.703157
4680.104853,0.750034
4680.886139,0.781286
4681.667425,0.781286
4682.464336,0.796911
4683.276873,0.812537
4683.948779,0.671906
4684.714439,0.76566
4685.448848,0.734409
4686.261385,0.812537
4735.623019,0.890666
4736.373054,0.750034
4737.216842,0.843789
4737.951251,0.734409
4738.68566,0.734409
4739.529448,0.843789
4740.295108,0.76566
4741.060768,0.76566
4741.873306,0.812537
4742.701468,0.828163
4752.905061,0.87504
4753.733223,0.828163
4754.561386,0.828163
4755.311421,0.750034
4756.092706,0.781286
4756.858366,0.76566
4757.655278,0.796911
4758.405312,0.750034
4759.186598,0.781286
4759.936632,0.750034
4760.686667,0.750034
4761.452327,0.76566
4762.202361,0.750034
4762.983647,0.781286
4763.655553,0.671906
4764.389961,0.734409
4765.093118,0.703157
4765.89003,0.796911
4766.702567,0.812537
4767.515104,0.812537
4768.249513,0.734409
4769.046424,0.796911
4769.874587,0.828163
4774.015402,0.750034
4774.74981,0.734409
4781.906388,0.781286
4782.687674,0.781286
4783.484585,0.796911
4784.297122,0.812537
4785.094034,0.796911
4785.922197,0.828163
4786.609728,0.687531
4787.40664,0.796911
4788.109797,0.703157
4788.812954,0.703157
4789.48486,0.671906
4790.203643,0.718783
4790.828671,0.625029
4802.235444,0.65628
4802.860472,0.625029
4803.532378,0.671906
4808.766993,0.671906
4809.392021,0.625029
4810.01705,0.625029
4810.67333,0.65628
4811.251481,0.578151
4811.860884,0.609403
4812.501539,0.640654
4813.251573,0.750034
4814.079736,0.828163
4814.814144,0.734409
4815.564179,0.750034
4816.282962,0.718783
4816.954867,0.671906
4817.67365,0.718783
4818.298679,0.625029
4822.408242,0.671906
4823.064522,0.65628
